Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day
"Hồ Chí Minh, Quận 12, Đất nền dự án tại Hà Đô Riverside",93.0,15.0,12.0,,,,,Sale contract,,5.01,4
"Vĩnh Phúc, Phúc Yên, Đất nền dự án tại Khu đô thị mới Xuân Hòa",133.0,5.0,13.0,,,,,Have certificate,,0.03,4
"Bình Dương, Tân Uyên, Đất nền dự án tại Tân Uyên Central Point",67.5,4.5,6.0,Đông,,,,Have certificate,,1.3,11
"Thái Nguyên, Phú Bình, Đất nền dự án tại Kha Sơn Green Home",100.0,5.0,15.0,Đông - Bắc,,,,Have certificate,,,11
"Hải Dương, Kinh Môn, Đất nền dự án tại Phú Thứ Park Hill",90.0,5.0,5.0,Đông,,,,Have certificate,,2.0,10
"Hưng Yên, Yên Mỹ, Đất nền dự án tại Phố Nối House",80.0,5.0,15.5,Nam,,,,Have certificate,,2.55,10
"Long An, Đức Hòa, Đất nền dự án tại Cát Tường Phú Sinh Eco City",48.0,4.0,18.0,Bắc,,,,Have certificate,,0.85,10
"Hưng Yên, Yên Mỹ, Đất nền dự án tại Phố Nối House",60.0,5.0,12.0,,,,,Have certificate,,3.8,10
"Quảng Ninh, Quảng Yên, Đất nền dự án tại Quảng Yên Centro",85.0,5.0,,Nam,,,,Have certificate,,0.04,10
"Đà Nẵng, Ngũ Hành Sơn, Đất nền dự án tại Khu đô thị Nam Cầu Tuyên Sơn",190.0,,,,,,,Have certificate,,17.2,9
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Thế kỉ 21",411.0,16.5,20.0,,,,,Have certificate,,0.29,9
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Thạnh Mỹ Lợi",110.0,5.0,40.0,,,,,Have certificate,,0.27,9
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Thạnh Mỹ Lợi",160.0,,,,,,,,,0.22,9
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Thạnh Mỹ Lợi",351.0,13.5,12.0,,,,,Sale contract,,0.17,9
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu Dân cư Thủ Thiêm Villa",184.0,8.0,12.0,,,,,Sale contract,,0.14,9
"Kiên Giang, Hà Tiên, Đất nền dự án tại Khu đô thị mới Hà Tiên",562.7,22.5,,,,,,Have certificate,,12.0,8
"Thái Nguyên, Sông Công, Đất nền dự án tại Kosy Sông Công",100.0,5.0,13.5,Tây - Bắc,,,,,,0.75,8
"Thái Nguyên, Sông Công, Đất nền dự án tại Kosy Sông Công",100.0,5.0,20.0,Đông - Nam,,,,Sale contract,,1.34,8
"Long An, Cần Đước, Đất nền dự án tại Nam Phong Eco Town",88.0,7.0,20.0,Bắc,,,,Have certificate,,,8
"Long An, Cần Đước, Đất nền dự án tại Nam Phong Eco Town",88.0,4.0,8.0,,,,,Have certificate,,0.68,8
"Thái Nguyên, Thái Nguyên, Đất nền dự án tại Kosy Gia Sàng",110.0,5.0,36.0,,,,,,,2.64,1
"Thái Nguyên, Phổ Yên, Đất nền dự án tại Phổ Yên City Rise",75.0,,,,,,,Have certificate,,1.9,1
"Long An, Đức Hòa, Đất nền dự án tại Khu công nghiệp Thái Hòa",105.0,30.0,30.0,Tây,,,,Have certificate,,1.2,17
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Thạnh Mỹ Lợi",80.4,5.0,13.0,Tây - Bắc,,,,Have certificate,,16.0,17
"Long An, Đức Hòa, Đất nền dự án tại Quốc Linh Diamond City",90.0,,12.0,Đông - Nam,,,,Have certificate,,1.85,16
"Quảng Ninh, Uông Bí, Đất nền dự án tại Khu đô thị Licogi 18.1",100.0,5.0,17.5,Đông - Nam,,,,Have certificate,,0.02,16
"Sóc Trăng, Sóc Trăng, Đất nền dự án tại Vạn Phát Velora",100.8,,12.0,,,,,Have certificate,,0.89,16
"Phú Yên, Sông Cầu, Đất nền dự án tại Sông Cầu Riverside",375.0,15.0,,,,,,Have certificate,,6.0,15
"Hòa Bình, Lương Sơn, Đất nền dự án tại Riverview Lương Sơn",84.9,5.4,,,,,,Have certificate,,,15
"Bình Dương, Phú Giáo, Đất nền dự án tại Khu đô thị Bắc Sài Gòn",70.0,,54.0,,,,,Have certificate,,1.14,15
"Quảng Ninh, Quảng Yên, Đất nền dự án tại Quảng Yên Centro",85.0,,,,,,,,,0.03,15
"Thái Bình, Tiền Hải, Đất nền dự án tại Tiền Hải Center City",100.0,5.0,13.0,Đông - Nam,,,,Have certificate,,0.03,15
"Long An, Bến Lức, Đất nền dự án tại The Solia",87.0,6.0,30.0,Nam,,,,Have certificate,,2.0,13
"Đà Nẵng, Liên Chiểu, Đất nền dự án tại Golden Hills City",125.0,5.0,7.5,Tây - Bắc,,,,Have certificate,,4.35,12
"Bà Rịa Vũng Tàu, Bà Rịa, Đất nền dự án tại Thành Đô River Park",252.0,,12.0,Đông - Bắc,,,,Have certificate,,3.3,12
"Long An, Cần Đước, Đất nền dự án tại Tân Lân Residence",81.0,,,,,,,,,1.0,12
"Kiên Giang, Phú Quốc, Đất nền dự án tại Sonasea Villas & Resort",2.365,59.4,12.0,Tây,,,,Sale contract,,43.0,12
"Bắc Giang, Hiệp Hòa, Đất nền dự án tại Thường Thắng Central Park",107.0,5.0,,,,,,,,,12
"Bình Định, Vân Canh, Đất nền dự án tại Becamex VSIP Bình Định",150.0,,,,,,,,,0.01,1
"Phú Thọ, Thanh Sơn, Đất nền dự án tại Thanh Sơn Riverside",114.0,6.0,10.0,Nam,,,,Have certificate,,1.65,11
"An Giang, Châu Thành, Đất nền dự án tại An Châu Central",83.5,5.5,6.0,Đông - Nam,,,,Have certificate,,2.2,11
"Long An, Thủ Thừa, Đất nền dự án tại Agora City",108.0,,,,,,,Have certificate,,0.02,11
"Hà Nam, Kim Bảng, Đất nền dự án tại Khu đô thị Đại Cương",90.0,,,,,,,Have certificate,,0.05,16
"Quảng Ninh, Vân Đồn, Đất nền dự án tại Khu đô thị Thống Nhất Vân Đồn",66.0,5.0,7.5,Đông - Bắc,,,,Have certificate,,0.04,21
"Bắc Ninh, Từ Sơn, Đất nền dự án tại Khu đô thị mới Nam Từ Sơn",170.0,,,,,,,Sale contract,,,19
"Bắc Giang, Bắc Giang, Đất nền dự án tại Hyde Park Bắc Giang",83.0,6.0,21.0,,,,,,,0.04,21
"Đà Nẵng, Ngũ Hành Sơn, Đất nền dự án tại Khu đô thị Hòa Quý",101.0,5.0,34.0,,,,,Have certificate,,4.7,21
"Hải Dương, Hải Dương, Đất nền dự án tại Licogi 18 Riverside",85.0,,16.0,Nam,,,,Have certificate,,2.5,7
"Hà Nam, Kim Bảng, Đất nền dự án tại Khu đô thị Đại Cương",136.0,8.0,17.0,Nam,,,,Have certificate,,0.04,19
"Phú Thọ, Phú Thọ, Đất nền dự án tại Đất Việt Green Park",80.0,5.0,36.0,,,,,Have certificate,,0.02,19
"Hải Dương, Thanh Miện, Đất nền dự án tại Khu đô thị Hà Phương",85.5,4.5,13.5,Nam,,,,Have certificate,,,18
"Bắc Giang, Việt Yên, Đất nền dự án tại đường 295B",90.0,5.0,,,,,,Have certificate,,6.4,18
"Long An, Thủ Thừa, Đất nền dự án tại Agora City",108.0,,,,,,,Have certificate,,2.1,18
"Bắc Giang, Việt Yên, Đất nền dự án tại Khu đô thị Tây Bắc Ninh Khánh",90.0,,,,,,,Have certificate,,6.5,18
"Long An, Cần Đước, Đất nền dự án tại Tân Lân Residence",290.0,7.0,,,,,,,,10.0,18
"Hà Nội, Mê Linh, Đất nền dự án tại Khu đô thị Cienco 5 Mê Linh",100.0,5.0,18.5,,,,,,,,18
"Quảng Nam, Điện Bàn, Đất nền dự án tại Ngọc Dương Riverside",100.0,,,,,,,,,2.4,18
"Vĩnh Phúc, Vĩnh Yên, Đất nền dự án tại Khu đô thị mới Nam Vĩnh Yên",347.0,13.0,19.0,,,,,Sale contract,,9.55,5
"Thái Nguyên, Phổ Yên, Đất nền dự án tại Tân Phú City",88.5,5.0,17.0,,,,,Have certificate,,2.5,17
"Thái Nguyên, Phú Bình, Đất nền dự án tại Tùng Linh Peaceful",100.0,,,,,,,,,,17
"Bắc Ninh, Từ Sơn, Đất nền dự án tại Khu đô thị mới Phù Khê",100.0,5.0,16.0,,,,,Have certificate,,5.5,17
"Hồ Chí Minh, Thủ Đức, Đất nền dự án tại đường Liên Phường",334.0,18.0,14.0,Bắc,,,,Have certificate,,0.06,17
"Long An, Thủ Thừa, Đất nền dự án tại Agora City",108.0,,,,,,,Have certificate,,2.1,22
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Thạnh Mỹ Lợi",134.9,,,,,,,,,0.24,22
"Bình Định, Tuy Phước, Đất nền dự án tại Quy Nhơn Iconic",80.0,5.0,13.0,Đông - Nam,,,,Have certificate,,1.8,22
"Long An, Cần Giuộc, Đất nền dự án tại Five Star Eco City",103.0,5.0,8.0,,,,,Have certificate,,3.6,22
"Đồng Nai, Long Thành, Đất nền dự án tại Sala Garden",4.8,,,,,,,,,0.15,22
"Thái Nguyên, Sông Công, Đất nền dự án tại Danko Avenue",96.0,6.0,15.0,Tây,,,,Have certificate,,,22
"Thái Nguyên, Phú Bình, Đất nền dự án tại Kha Sơn Green Home",100.0,,,,,,,,,0.02,22
"Thái Nguyên, Phú Bình, Đất nền dự án tại Kha Sơn Green Home",100.0,5.0,15.5,,,,,Sale contract,,0.02,22
"Thái Nguyên, Phú Bình, Đất nền dự án tại Kha Sơn Green Home",100.0,5.0,20.0,,,,,Have certificate,,0.02,22
"Hòa Bình, Lương Sơn, Đất nền dự án tại Dream Garden City",120.0,7.5,15.0,Đông - Nam,,,,Have certificate,,0.02,22
"Hà Nam, Phủ Lý, Đất nền dự án tại Khu đô thị Tây Phố Yết Kiêu",78.7,5.0,,Bắc,,,,Have certificate,,4.0,22
"Hải Phòng, Thủy Nguyên, Đất nền dự án tại Sol Garden",90.0,,,,,,,,,0.07,22
"Long An, Đức Hòa, Đất nền dự án tại Khu đô thị Daresco",150.0,16.0,16.0,,,,,Have certificate,,,22
"Bình Định, Vân Canh, Đất nền dự án tại Becamex VSIP Bình Định",200.0,16.0,,Đông - Nam,,,,Have certificate,,0.01,22
"Hà Nam, Lý Nhân, Đất nền dự án tại Khu đô thị Mạnh Hùng",121.0,5.0,15.0,Nam,,,,Have certificate,,2.1,22
"Đồng Nai, Long Thành, Đất nền dự án tại Hoa Viên Bình An",76.0,,,,,,,Have certificate,,1.4,22
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Phúc An Viên",100.0,,,,,,,,,2.8,22
"Bắc Giang, Việt Yên, Đất nền dự án tại Khu đô thị Đình Trám Sen Hồ",85.0,,,,,,,,,2.0,22
"Đồng Nai, Nhơn Trạch, Đất nền dự án tại Sunflower City",161.0,6.0,17.0,,,,,Sale contract,,1.0,22
"Quảng Ninh, Đông Triều, Đất nền dự án tại Khu đô thị mới Kim Sơn",300.0,15.0,7.5,Nam,,,,Have certificate,,0.03,22
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",70.0,5.0,15.0,Tây - Bắc,,,,Have certificate,,3.7,23
"Hải Dương, Chí Linh, Đất nền dự án tại Nam Thắng Residence",80.0,5.0,7.5,Đông - Bắc,,,,Have certificate,,1.3,23
"Hòa Bình, Lương Sơn, Đất nền dự án tại Dream Garden City",150.0,6.0,10.0,Đông - Nam,,,,Have certificate,,0.02,23
"Bình Dương, Thuận An, Đất nền dự án tại Khu dân cư Vĩnh Phú II",240.0,12.0,18.0,Tây - Bắc,,,,Have certificate,,13.3,23
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Diamond Island quận 9",96.0,30.0,30.0,Tây - Bắc,,,,Have certificate,,5.8,23
"Quảng Ninh, Hạ Long, Đất nền dự án tại Khu đô thị Cao Xanh-Hà Khánh",375.0,15.0,21.0,Đông - Nam,,,,Have certificate,,0.04,23
"Bình Thuận, Phan Thiết, Đất nền dự án tại Queen Pearl",87.0,6.0,15.0,,,,,Have certificate,,1.45,22
"Hồ Chí Minh, Nhà Bè, Đất nền dự án tại Khu dân cư Sài Gòn Mới",129.0,8.0,6.0,,,,,Have certificate,,8.6,22
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",70.0,5.0,20.5,Đông - Nam,,,,Have certificate,,0.06,22
"Thái Nguyên, Đại Từ, Đất nền dự án tại Vạn Phú Shophouse Đại Từ",100.0,5.0,36.0,,,,,Have certificate,,,22
"Bà Rịa Vũng Tàu, Long Điền, Đất nền dự án tại Marine City",120.0,6.0,10.0,Bắc,,,,Have certificate,,1.5,22
"Hồ Chí Minh, Quận 7, Đất nền dự án tại Khu dân cư Ven Sông Sadeco",231.0,,,Tây,,,,Have certificate,,34.8,22
"Hải Dương, Bình Giang, Đất nền dự án tại Hudland Bình Giang",200.0,,,,,,,Sale contract,,,22
"Long An, Cần Giuộc, Đất nền dự án tại Hiệp Phước Premia",190.0,,25.0,Tây,,,,Have certificate,,0.03,22
"Quảng Ninh, Móng Cái, Đất nền dự án tại ASC Móng Cái",100.0,5.0,32.0,Đông - Bắc,,,,Have certificate,,5.0,22
"Hòa Bình, Hòa Bình, Đất nền dự án tại Hòa Bình Green Valley",85.0,7.0,15.0,,,,,Have certificate,,1.05,22
"Thái Nguyên, Phổ Yên, Đất nền dự án tại Phổ Yên City Rise",84.0,6.0,15.0,Đông - Nam,,,,Have certificate,,,22
"Thái Nguyên, Phú Bình, Đất nền dự án tại Kha Sơn Green Home",120.0,,,,,,,,,0.02,22
"Thanh Hóa, Bỉm Sơn, Đất nền dự án tại TNR Stars Bỉm Sơn",180.0,10.0,7.0,Tây - Nam,,,,Have certificate,,0.03,22
"Quảng Ninh, Vân Đồn, Đất nền dự án tại Khu đô thị Phương Đông",87.5,5.0,7.5,Tây - Bắc,,,,Have certificate,,0.03,22
"Đồng Nai, Nhơn Trạch, Đất nền dự án tại Long Tân City",177.0,,,,,,,,,,23
"Bình Dương, Dĩ An, Đất nền dự án tại Khu dân cư Phú Hồng Thịnh 6",78.6,,,Tây - Nam,,,,Have certificate,,5.55,23
"Long An, Đức Hòa, Đất nền dự án tại Khu dân cư Tân Đô",167.0,,,,,,,Have certificate,,3.3,23
"Bình Định, Tuy Phước, Đất nền dự án tại Quy Nhơn Iconic",80.0,5.0,16.0,Đông - Bắc,,,,Have certificate,,1.8,21
"Bắc Giang, Lạng Giang, Đất nền dự án tại Khu đô thị Rùa Vàng City",75.0,5.0,16.0,,,,,Have certificate,,2.0,23
"Bắc Giang, Yên Dũng, Đất nền dự án tại Khu dân cư Nam Tiến",90.0,5.0,16.0,,,,,Have certificate,,2.7,23
"Đà Nẵng, Ngũ Hành Sơn, Đất nền dự án tại Khu đô thị Nam Cầu Tuyên Sơn",200.0,10.0,7.5,Nam,,,,Have certificate,,34.9,23
"Bắc Giang, Lạng Giang, Đất nền dự án tại Thái Đào Residence",120.0,6.0,16.0,,,,,Have certificate,,4.3,23
"Bắc Giang, Bắc Giang, Đất nền dự án tại Mỹ Độ Vista City Bắc Giang",80.0,5.0,17.0,,,,,Have certificate,,3.1,23
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Đông Thủ Thiêm",215.0,11.0,12.0,Đông - Bắc,,,,Sale contract,,0.1,23
"Hồ Chí Minh, Quận 2, Đất nền dự án tại Khu dân cư Đông Thủ Thiêm",120.0,6.0,12.0,Đông - Nam,,,,Sale contract,,13.4,23
"Bắc Giang, Lạng Giang, Đất nền dự án tại Khu đô thị số 1 Xuân Hương",90.0,,,,,,,Have certificate,,2.5,23
"Hưng Yên, Mỹ Hào, Đất nền dự án tại Khu nhà ở Phú Gia",75.0,5.0,,,,,,Sale contract,,0.07,23
"Long An, Bến Lức, Đất nền dự án tại Dragon Eden",130.0,,,Đông - Nam,,,,Have certificate,,0.03,17
"Đà Nẵng, Cẩm Lệ, Đất nền dự án tại KĐT Hòa Xuân mở rộng",200.0,10.0,7.5,Tây - Nam,,,,Have certificate,,13.6,23
"Quảng Ninh, Hạ Long, Đất nền dự án tại Biệt thự đồi Thủy Sản",216.0,,,,,,,Have certificate,,0.02,23
"Bắc Giang, Bắc Giang, Đất nền dự án tại Khu đô thị Dĩnh Trì",90.0,,,,,,,,,4.5,23
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Hưng Phú 1",90.0,5.0,12.0,,,,,,,8.5,23
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Hưng Phú 2",200.0,10.0,15.0,,,,,,,0.09,23
"Hồ Chí Minh, Quận 9, Đất nền dự án tại KDC Phú Nhuận - Phước Long B",252.0,14.0,12.0,,,,,Have certificate,,0.07,23
"Hồ Chí Minh, Quận 7, Đất nền dự án tại Q7 Saigon Riverside",92.5,5.0,6.0,Nam,,,,Sale contract,,8.5,24
"Cần Thơ, Ninh Kiều, Đất nền dự án tại Khu đô thị mới An Bình",102.0,6.0,,Tây - Bắc,,,,,,4.35,24
"Long An, Tân An, Đất nền dự án tại Khu đô thị Lợi Bình Nhơn",100.0,5.0,20.0,,,,,Have certificate,,1.19,24
"Thái Nguyên, Đại Từ, Đất nền dự án tại Vạn Phú Shophouse Đại Từ",100.0,5.0,36.0,Đông - Nam,,,,Have certificate,,,22
"Quảng Ngãi, Quảng Ngãi, Đất nền dự án tại Khu đô thị Phú An Khang",225.0,5.0,17.5,Đông,,,,Have certificate,,0.01,24
"Bình Định, Vân Canh, Đất nền dự án tại Becamex VSIP Bình Định",200.0,5.0,16.0,,,,,Have certificate,,0.01,24
"Đồng Nai, Long Thành, Đất nền dự án tại Sala Garden",48.0,,,,,,,,,1.25,24
"Long An, Bến Lức, Đất nền dự án tại Thanh Yến Residence",90.0,5.0,15.0,,,,,Have certificate,,1.25,24
"Quảng Ngãi, Quảng Ngãi, Đất nền dự án tại Khu đô thị Ngọc Bảo Viên",120.0,8.0,16.5,Nam,,,,Have certificate,,0.04,24
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Hưng Phú 2",200.0,10.0,15.0,,,,,Have certificate,,0.08,24
"Hồ Chí Minh, Bình Chánh, Đất nền dự án tại Dương Hồng Garden House",100.0,,,,,,,Have certificate,,0.07,24
"Hải Dương, Chí Linh, Đất nền dự án tại Khu đô thị Chí Linh Palm City",140.0,8.0,13.0,Bắc,,,,Sale contract,,2.5,24
"Thái Nguyên, Đại Từ, Đất nền dự án tại Vạn Phú Shophouse Đại Từ",100.0,5.0,36.0,Tây - Bắc,,,,Have certificate,,0.02,24
"Bình Thuận, Phan Thiết, Đất nền dự án tại Queen Pearl",260.0,17.0,15.0,,,,,Have certificate,,0.01,23
"Bắc Ninh, Yên Phong, Đất nền dự án tại An Bình Vọng Đông",100.0,5.0,14.5,Đông - Nam,,,,Have certificate,,3.65,23
"Quảng Ninh, Hạ Long, Đất nền dự án tại La Emera Hạ Long",93.0,6.0,10.0,,,,,Have certificate,,4.9,23
"Thái Nguyên, Phổ Yên, Đất nền dự án tại Khu đô thị Yên Bình Thái Nguyên",75.0,5.0,13.0,Đông - Bắc,,,,Have certificate,,0.03,23
"Đồng Nai, Long Thành, Đất nền dự án tại STC Long Thành",100.0,5.0,,,,,,Have certificate,,2.98,23
"Đồng Nai, Nhơn Trạch, Đất nền dự án tại Long Tân City",177.0,6.0,13.0,,,,,Have certificate,,0.01,23
"Đồng Nai, Nhơn Trạch, Đất nền dự án tại Long Tân City",177.0,6.0,,Nam,,,,Have certificate,,0.02,23
"Hải Phòng, Hải An, Đất nền dự án tại Vườn Hồng",131.25,7.5,12.0,Bắc,,,,Have certificate,,0.06,24
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Khu dân cư Gia Hòa",140.0,12.0,12.0,,,,,Have certificate,,16.0,24
"Long An, Tân An, Đất nền dự án tại Khu đô thị Lợi Bình Nhơn",480.0,,20.0,Tây - Nam,,,,Have certificate,,11.0,24
"Đồng Nai, Long Thành, Đất nền dự án tại Sala Garden",9.6,,,,,,,,,0.15,24
"Đồng Nai, Long Thành, Đất nền dự án tại Sala Garden",4.8,6.0,6.0,,,,,Sale contract,,,24
"Cần Thơ, Bình Thủy, Đất nền dự án tại Stella Mega City",189.0,9.0,25.0,Đông - Bắc,,,,Have certificate,,4.6,24
"Đồng Nai, Long Thành, Đất nền dự án tại Sala Garden",48.0,3.0,6.0,,,,,Sale contract,,1.3,24
"Thái Bình, Tiền Hải, Đất nền dự án tại Tiền Hải Center City",100.0,5.0,,,,,,Have certificate,,3.28,24
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Khu dân cư Đại học Bách khoa",182.0,7.0,12.0,Bắc,,,,Have certificate,,12.39,24
"Thừa Thiên Huế, Phú Lộc, Đất nền dự án tại Phố chợ Lăng Cô",100.0,5.0,12.0,Đông - Nam,,,,Have certificate,,3.1,24
"Quảng Ninh, Hạ Long, Đất nền dự án tại Khu đô thị Vựng Đâng (Cienco 5 Hạ Long)",300.0,12.0,16.0,Tây - Bắc,,,,Have certificate,,0.06,24
"Phú Thọ, Phú Thọ, Đất nền dự án tại Đất Việt Green Park",100.0,5.0,36.0,Nam,,,,Have certificate,,,22
"Thái Nguyên, Phổ Yên, Đất nền dự án tại Khu đô thị Yên Bình Thái Nguyên",135.0,6.5,,Nam,,,,Have certificate,,3.4,22
"Đà Nẵng, Ngũ Hành Sơn, Đất nền dự án tại FPT City Đà Nẵng",108.0,6.0,7.5,Tây - Bắc,,,,Have certificate,,7.7,24
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",84.0,6.0,20.5,Đông - Nam,,,,Have certificate,,4.3,24
"Thanh Hóa, Thanh Hóa, Đất nền dự án tại Heragon City",80.0,5.0,20.0,Đông - Bắc,,,,Have certificate,,3.9,24
"Khánh Hòa, Cam Lâm, Đất nền dự án tại Golden Bay",126.0,,,Tây - Bắc,,,,Sale contract,,2.52,24
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Khu dân cư Tân Cảng Phú Hữu",70.0,,,,,,,Have certificate,,3.75,24
"Long An, Tân An, Đất nền dự án tại Khu đô thị ven sông Vàm Cỏ",240.0,48.0,50.0,Đông - Nam,,,,Have certificate,,9.5,24
"Quảng Ninh, Vân Đồn, Đất nền dự án tại Khu đô thị Ao Tiên Vân Đồn",360.0,15.0,,,,,,Have certificate,,0.04,25
"Hồ Chí Minh, Nhà Bè, Đất nền dự án tại Đào Sư Tích Residence",95.0,5.0,13.0,Đông,,,,Have certificate,,7.1,24
"Long An, Thủ Thừa, Đất nền dự án tại Garden Riverside",100.0,5.0,15.0,Nam,,,,Have certificate,,1.4,25
"Hòa Bình, Hòa Bình, Đất nền dự án tại Aqua Garden",120.0,,,Đông - Nam,,,,Have certificate,,0.02,25
"Bà Rịa Vũng Tàu, Phú Mỹ, Đất nền dự án tại Phú Mỹ Center Point",97.1,5.0,11.0,Đông - Nam,,,,Have certificate,,2.9,25
"Đồng Nai, Trảng Bom, Đất nền dự án tại Khu đô thị Gold Hill",91.3,5.0,,,,,,Have certificate,,1.95,25
"Hồ Chí Minh, Quận 2, Đất nền dự án tại đường Số 100",105.0,6.0,12.0,Tây - Bắc,,,,Have certificate,,14.2,25
"Khánh Hòa, Nha Trang, Đất nền dự án tại Khu đô thị biển An Viên",295.5,25.5,13.5,Đông - Bắc,,,,Have certificate,,0.12,25
"Đà Nẵng, Liên Chiểu, Đất nền dự án tại Golden Hills City",125.0,5.0,7.5,Đông - Nam,,,,,,,25
"Hồ Chí Minh, Quận 9, Đất nền dự án tại Kikyo Residence",162.0,9.0,12.0,Bắc,,,,Have certificate,,0.09,25
"Hồ Chí Minh, Bình Chánh, Đất nền dự án tại Khu dân cư Hải Yến",100.0,5.0,12.0,Tây - Nam,,,,Sale contract,,1.7,25
"Quảng Ninh, Vân Đồn, Đất nền dự án tại Khu đô thị Phương Đông",300.0,15.0,7.5,Tây - Bắc,,,,Have certificate,,0.02,25
"Hồ Chí Minh, Thủ Đức, Đất nền dự án tại Khu đô thị Vạn Phúc City",100.0,,,,,,,Have certificate,,0.13,25
"Bình Dương, Dĩ An, Đất nền dự án tại Khu đô thị Bình Nguyên",100.0,5.0,10.0,Đông - Bắc,,,,Have certificate,,6.0,25
"Long An, Cần Giuộc, Đất nền dự án tại Hiệp Phước Premia",80.0,,,Đông,,,,Have certificate,,1.7,25
"Đà Nẵng, Ngũ Hành Sơn, Đất nền dự án tại FPT City Đà Nẵng",96.0,6.0,7.5,Bắc,,,,Have certificate,,5.38,25
"Khánh Hòa, Cam Ranh, Đất nền dự án tại Para Grus",120.0,,,,,,,Have certificate,,0.01,24
"Quảng Ninh, Vân Đồn, Đất nền dự án tại Khu đô thị Phương Đông",87.5,5.0,,Đông - Nam,,,,,,,26
"Lâm Đồng, Lâm Hà, Đất nền dự án tại Khu đô thị mới Đinh Văn",289.0,17.0,28.0,Đông - Bắc,,,,Have certificate,,0.02,26
"Long An, Tân An, Đất nền dự án tại Khu đô thị ven sông Vàm Cỏ",90.0,5.0,50.0,Tây - Bắc,,,,Have certificate,,6.7,26
"Quảng Ninh, Hạ Long, Đất nền dự án tại Noble Palace Hạ Long",80.0,5.0,13.0,Đông - Nam,,,,Have certificate,,2.8,26
"Thanh Hóa, Hoằng Hóa, Đất nền dự án tại Đô thị 35 Biển Hải Tiến - Thanh Hóa",108.2,9.0,7.0,Nam,,,,Have certificate,,0.98,26
